   0.0533333333333333  1.28824301152354e-21 -1.28824301152354e-21                     0                     0                     0   -0.0533333333333333 -1.28824301152354e-21  1.28824301152354e-21                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
 1.28824301152354e-21     0.121207424120162  -0.00734014444387113  1.93236451728531e-22   0.00110102166658067    0.0181811136180243 -1.28824301152354e-21    -0.121207424120162   0.00734014444387113  1.93236451728531e-22   0.00110102166658067    0.0181811136180243                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
-1.28824301152354e-21  -0.00734014444387114     0.155533316620579  1.93236451728531e-22   -0.0233299974930869  -0.00110102166658067  1.28824301152354e-21   0.00734014444387114    -0.155533316620579  1.93236451728531e-22   -0.0233299974930869  -0.00110102166658067                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                    0  1.28824301152354e-22  1.28824301152354e-22   0.00487521367521368                     0                     0                     0 -1.28824301152354e-22 -1.28824301152354e-22  -0.00487521367521368                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                    0    0.0076684755888544   -0.0233299974930869 -1.93236451728531e-23   0.00466599949861737  0.000220204333316134                     0   -0.0076684755888544    0.0233299974930869 -1.93236451728531e-23   0.00233299974930869  0.000110102166658067                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                    0    0.0181811136180243   0.00546643225569306  1.93236451728531e-23  0.000220204333316134   0.00363622272360485                     0   -0.0181811136180243  -0.00546643225569306  1.93236451728531e-23  0.000110102166658067   0.00181811136180242                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
  -0.0533333333333333 -1.28824301152354e-21  1.28824301152354e-21                     0                     0                     0    0.0533333333333333  1.28824301152354e-21 -1.28824301152354e-21                     0                     0                     0                     0                     0                     0                     0                     0                     0                    -1                     0                     0                     0                     0                     0
-1.28824301152354e-21    -0.121207424120162   0.00734014444387113 -1.93236451728531e-22  -0.00110102166658067   -0.0181811136180243  1.28824301152354e-21     0.121207424120162  -0.00734014444387113 -1.93236451728531e-22  -0.00110102166658067   -0.0181811136180243                     0                     0                     0                     0                     0                     0                     0                    -1                     0                     0                     0                     0
 1.28824301152354e-21   0.00734014444387114    -0.155533316620579 -1.93236451728531e-22    0.0233299974930869   0.00110102166658067 -1.28824301152354e-21  -0.00734014444387114     0.155533316620579 -1.93236451728531e-22    0.0233299974930869   0.00110102166658067                     0                     0                     0                     0                     0                     0                     0                     0                    -1                     0                     0                     0
                    0  2.57648602304708e-22  2.57648602304708e-22  -0.00487521367521368                     0                     0                     0 -2.57648602304708e-22 -2.57648602304708e-22   0.00487521367521368                     0                     0                     0                     0                     0                     0                     0                     0 -1.83687828801508e-20     0.117966607133643    -0.275833064735497                    -1                     0                     0
                    0  -0.00546643225569306   -0.0233299974930869 -3.86472903457062e-23   0.00233299974930869  0.000110102166658067                     0   0.00546643225569306    0.0233299974930869 -3.86472903457062e-23   0.00466599949861737  0.000220204333316134                     0                     0                     0                     0                     0                     0   -0.0597994162750162 -4.03882933690329e-22 -1.08212412967977e-20                     0                    -1                     0
                    0    0.0181811136180243   -0.0076684755888544  3.86472903457062e-23  0.000110102166658067   0.00181811136180242                     0   -0.0181811136180243    0.0076684755888544  3.86472903457062e-23  0.000220204333316134   0.00363622272360485                     0                     0                     0                     0                     0                     0     0.291900241769485  2.91900241769485e-20 -1.08212412967977e-20                     0                     0                    -1
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     1                     0                     0                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     1                     0                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     1                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     1                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     1                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     1
                    0                     0                     0                     0                     0                     0                    -1                     0                     0 -1.83687828801508e-20   -0.0597994162750162     0.291900241769485                     1                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                    -1                     0     0.117966607133643 -4.03882933690329e-22  2.91900241769485e-20                     0                     1                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                    -1    -0.275833064735497 -1.08212412967977e-20 -1.08212412967977e-20                     0                     0                     1                     0                     0                     0                     0                     0                     0                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                    -1                     0                     0                     0                     0                     0                     1                     0                     0                     0                     0                     0                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                    -1                     0                     0                     0                     0                     0                     1                     0                     0                     0                     0                     0                     0                     0
                    0                     0                     0                     0                     0                     0                     0                     0                     0                     0                     0                    -1                     0                     0                     0                     0                     0                     1                     0                     0                     0                     0                     0                     0
